shipping_id,shipping_date,delivery_date,status,order_id,address_id
2364,2024-10-30,2024-11-03,Delivered,26,703
2365,2025-04-07,,Pending,1796,745
2366,2025-04-02,2025-04-08,Delivered,2695,538
2367,2025-05-20,,Pending,2818,352
2368,2024-12-16,2024-12-18,Delivered,2410,1499
2369,2025-03-24,2025-03-28,Delivered,376,703
2370,2024-10-15,,Pending,1522,839
2371,2024-10-13,2024-10-19,Delivered,1083,1334
2372,2025-05-24,,Cancelled,2277,1244
2373,2025-05-28,2025-06-06,Delivered,843,706
2374,2024-10-10,2024-10-15,Delivered,1026,1077
2375,2025-08-13,2025-08-15,Delivered,865,453
2376,2025-01-08,,Pending,1459,676
2377,2025-05-14,,Cancelled,1591,1001
2378,2025-03-15,2025-03-20,Delivered,643,327
2379,2025-06-09,,Cancelled,2643,220
2380,2025-01-02,,Pending,908,485
2381,2025-04-22,,Pending,2989,282
2382,2025-03-02,2025-03-07,Delivered,2393,557
2383,2024-11-10,2024-11-13,Delivered,2138,1006
2384,2025-05-24,2025-06-02,Delivered,1578,238
2385,2025-01-01,2025-01-11,Delivered,2361,1118
2386,2024-10-27,2024-10-29,Delivered,848,885
2387,2025-07-29,,Pending,2905,1461
2388,2025-02-28,2025-03-08,Delivered,958,673
2389,2025-08-06,,Pending,1588,1470
2390,2025-01-18,2025-01-22,Delivered,848,519
2391,2025-08-01,,Pending,2355,371
2392,2024-12-11,2024-12-13,Delivered,2274,591
2393,2025-08-31,,Pending,1086,877
2394,2025-03-27,2025-04-01,Delivered,99,1132
2395,2025-08-18,,Pending,2593,799
2396,2025-01-27,2025-02-04,Delivered,751,969
2397,2024-12-12,2024-12-15,Delivered,651,1041
2398,2025-08-01,2025-08-03,Delivered,1025,334
2399,2025-06-26,2025-06-30,Delivered,2718,752
2400,2025-02-02,,Pending,1360,570
2401,2025-09-23,,Pending,2554,1319
2402,2025-01-03,2025-01-08,Delivered,2913,52
2403,2024-10-14,,Pending,738,411
2404,2025-03-22,2025-03-30,Delivered,1997,540
2405,2025-04-04,,Pending,791,1315
2406,2024-12-06,2024-12-08,Delivered,643,1166
2407,2025-04-25,2025-04-27,Delivered,1238,725
2408,2025-07-11,2025-07-18,Delivered,893,1427
2409,2025-05-09,,Pending,146,1003
2410,2025-08-06,2025-08-08,Delivered,1959,432
2411,2025-07-11,2025-07-13,Delivered,863,1500
2412,2024-11-28,,Pending,1962,926
2413,2025-06-05,,Pending,1800,648
2414,2024-12-03,,Cancelled,148,1387
2415,2024-09-28,,Pending,256,342
2416,2024-11-01,,Cancelled,1946,1418
2417,2025-06-28,,Pending,813,369
2418,2025-07-11,2025-07-14,Delivered,1902,449
2419,2024-10-13,,Pending,761,91
2420,2025-06-30,,Cancelled,921,1186
2421,2025-02-20,,Cancelled,1011,15
2422,2025-07-26,,Cancelled,662,1189
2423,2025-08-25,2025-08-27,Delivered,376,1378
2424,2025-08-03,2025-08-11,Delivered,2187,1354
2425,2025-04-17,2025-04-26,Delivered,1196,1390
2426,2024-10-19,2024-10-21,Delivered,2115,1284
2427,2025-04-23,,Cancelled,1743,180
2428,2024-12-09,,Pending,1734,600
2429,2025-08-22,,Pending,2945,787
2430,2025-06-17,,Cancelled,308,1316
2431,2025-02-07,,Pending,1061,898
2432,2025-05-05,2025-05-12,Delivered,2594,611
2433,2025-01-31,,Pending,1298,1320
2434,2024-09-30,2024-10-03,Delivered,1975,20
2435,2025-03-04,,Pending,2705,658
2436,2025-08-25,,Cancelled,975,603
2437,2025-01-15,,Pending,283,191
2438,2025-03-17,2025-03-26,Delivered,2258,1316
2439,2025-03-01,2025-03-05,Delivered,1438,1036
2440,2025-01-14,2025-01-23,Delivered,1859,593
2441,2025-06-19,,Pending,642,1244
2442,2024-12-22,,Cancelled,2819,1219
2443,2025-01-15,2025-01-18,Delivered,1622,419
2444,2025-01-16,,Cancelled,2086,738
2445,2025-06-09,,Cancelled,2320,665
2446,2025-06-02,2025-06-10,Delivered,1406,736
2447,2025-09-23,2025-10-02,Delivered,2427,47
2448,2025-05-06,,Pending,2817,145
2449,2025-08-21,2025-08-27,Delivered,308,523
2450,2025-04-08,,Pending,1417,1082
2451,2024-11-11,,Pending,2792,532
2452,2025-01-21,2025-01-31,Delivered,2892,1261
2453,2024-11-11,2024-11-14,Delivered,2850,1297
2454,2025-03-13,2025-03-16,Delivered,2185,1239
2455,2025-07-23,,Pending,1241,765
2456,2025-03-06,,Cancelled,2608,934
2457,2025-07-02,,Cancelled,1102,594
2458,2024-12-05,2024-12-07,Delivered,1044,752
2459,2025-06-29,,Pending,469,166
2460,2025-03-12,2025-03-21,Delivered,289,825
2461,2025-03-29,2025-04-05,Delivered,2275,452
2462,2024-12-12,,Cancelled,2067,399
2463,2025-03-12,,Cancelled,2145,837
2464,2024-11-22,,Pending,1902,1423
2465,2025-06-02,2025-06-11,Delivered,2441,350
2466,2024-12-02,,Cancelled,2851,330
2467,2025-02-06,2025-02-13,Delivered,1685,338
2468,2025-09-05,,Cancelled,1310,301
2469,2025-04-09,,Pending,2817,788
2470,2025-05-20,,Cancelled,2373,866
2471,2025-09-17,,Pending,582,1386
2472,2025-07-03,,Pending,1535,1190
2473,2025-05-24,,Pending,2052,176
2474,2025-02-01,,Cancelled,1303,959
2475,2025-02-07,2025-02-13,Delivered,1628,20
2476,2025-04-06,,Cancelled,1876,1079
2477,2025-06-26,2025-07-06,Delivered,2353,255
2478,2025-07-03,,Pending,2147,238
2479,2025-08-23,,Pending,1859,1040
2480,2024-10-12,2024-10-18,Delivered,987,1346
2481,2025-01-18,2025-01-25,Delivered,1296,561
2482,2025-06-22,2025-06-25,Delivered,2526,1147
2483,2025-04-22,,Cancelled,2238,1266
2484,2025-09-04,2025-09-13,Delivered,2469,212
2485,2025-05-28,2025-06-04,Delivered,2886,616
2486,2024-11-21,,Pending,1228,487
2487,2025-09-05,,Cancelled,2284,468
2488,2025-02-10,2025-02-15,Delivered,293,403
2489,2024-11-18,2024-11-25,Delivered,1887,545
2490,2025-01-14,,Pending,1691,1201
2491,2025-04-19,2025-04-28,Delivered,227,452
2492,2025-06-25,,Cancelled,2775,531
2493,2025-08-04,,Cancelled,2178,1376
2494,2025-09-02,2025-09-05,Delivered,121,782
2495,2025-05-28,,Cancelled,2680,780
2496,2025-07-05,2025-07-08,Delivered,2482,1376
2497,2024-12-21,2024-12-23,Delivered,516,171
2498,2024-10-14,2024-10-21,Delivered,1133,553
2499,2025-09-15,2025-09-20,Delivered,663,1438
2500,2024-11-14,2024-11-22,Delivered,2150,1215
2501,2025-09-21,,Cancelled,1984,678
2502,2025-02-02,,Cancelled,1988,1324
2503,2025-03-10,,Pending,2462,1285
2504,2024-12-02,,Cancelled,321,204
2505,2025-06-10,,Pending,2506,939
2506,2025-01-23,2025-02-01,Delivered,2410,932
2507,2025-09-22,,Cancelled,619,1264
2508,2025-07-27,,Cancelled,2200,851
2509,2025-04-08,,Pending,1586,1380
2510,2025-07-19,,Pending,2348,517
2511,2024-11-08,2024-11-16,Delivered,2559,392
2512,2024-10-26,2024-11-05,Delivered,1431,1037
2513,2025-02-07,2025-02-13,Delivered,2386,1142
2514,2025-01-10,,Cancelled,1418,1271
2515,2024-11-05,,Pending,751,375
2516,2025-07-11,,Cancelled,2791,1452
2517,2025-09-18,,Cancelled,558,1042
2518,2025-08-16,,Pending,1215,888
2519,2025-02-06,,Cancelled,2078,1002
2520,2024-11-27,2024-12-05,Delivered,912,438
2521,2024-10-01,,Pending,571,1468
2522,2025-03-01,,Cancelled,646,1324
2523,2024-10-23,2024-10-25,Delivered,1117,1274
2524,2025-08-22,,Cancelled,1806,1018
2525,2025-05-01,,Cancelled,1712,753
2526,2025-05-27,2025-05-30,Delivered,2739,1035
2527,2025-01-29,,Pending,1530,307
2528,2025-04-16,,Pending,1490,771
2529,2025-08-27,2025-08-30,Delivered,917,505
2530,2024-10-19,,Pending,284,573
2531,2025-09-23,,Cancelled,1328,23
2532,2025-06-15,,Pending,189,51
2533,2024-10-25,2024-11-04,Delivered,2649,440
2534,2025-05-22,,Cancelled,2241,197
2535,2025-04-02,,Cancelled,1023,942
2536,2024-11-10,,Pending,826,30
2537,2025-02-23,,Pending,959,542
2538,2025-08-05,,Cancelled,2415,491
2539,2025-09-16,,Cancelled,2755,1288
2540,2025-02-19,2025-03-01,Delivered,693,1383
2541,2024-11-22,,Cancelled,2760,1407
2542,2025-06-04,,Pending,2377,1203
2543,2024-10-16,,Cancelled,2333,649
2544,2025-03-20,,Pending,2102,255
2545,2025-01-28,,Cancelled,996,454
2546,2024-11-12,,Cancelled,186,1042
2547,2025-03-17,,Cancelled,2299,1353
2548,2025-05-26,,Pending,1770,1311
2549,2025-05-29,,Cancelled,2826,378
2550,2024-10-04,2024-10-09,Delivered,1330,1277
2551,2025-05-04,2025-05-06,Delivered,577,526
2552,2025-09-03,,Cancelled,1019,292
2553,2025-02-24,2025-02-27,Delivered,1132,405
2554,2025-08-20,2025-08-26,Delivered,144,1313
2555,2025-01-15,2025-01-22,Delivered,975,877
2556,2025-06-23,2025-07-03,Delivered,1296,1056
2557,2025-06-09,,Cancelled,1909,234
2558,2024-10-16,2024-10-22,Delivered,2923,836
2559,2024-11-08,,Pending,1632,1364
2560,2025-07-17,,Cancelled,989,167
2561,2024-11-06,2024-11-10,Delivered,2052,20
2562,2024-10-13,2024-10-18,Delivered,2061,1310
2563,2024-11-07,,Cancelled,338,128
2564,2025-03-29,2025-03-31,Delivered,913,259
2565,2025-01-14,2025-01-19,Delivered,982,29
2566,2024-12-04,,Cancelled,2598,185
2567,2025-09-05,2025-09-11,Delivered,2929,910
2568,2025-04-26,2025-04-30,Delivered,1387,1360
2569,2025-04-26,2025-04-28,Delivered,1597,1064
2570,2025-01-08,,Pending,1585,790
2571,2025-05-05,2025-05-11,Delivered,915,1127
2572,2025-01-02,,Cancelled,32,1117
2573,2025-07-22,2025-07-30,Delivered,2739,349
2574,2025-01-27,,Cancelled,750,652
2575,2025-04-03,,Cancelled,2356,611
2576,2025-07-26,,Cancelled,1659,875
2577,2025-05-13,2025-05-23,Delivered,2752,393
2578,2025-07-16,,Pending,2292,1436
2579,2024-10-29,2024-11-05,Delivered,2882,676
2580,2025-09-18,,Cancelled,1112,288
2581,2025-03-19,2025-03-28,Delivered,889,297
2582,2024-12-24,,Cancelled,1495,1022
2583,2024-10-09,,Cancelled,899,876
2584,2025-03-30,,Pending,1259,794
2585,2025-07-14,,Cancelled,709,620
2586,2025-08-05,2025-08-13,Delivered,1412,165
2587,2024-11-29,,Cancelled,1451,731
2588,2025-09-04,,Cancelled,200,1500
2589,2025-04-02,2025-04-12,Delivered,623,817
2590,2025-02-04,,Cancelled,2997,136
2591,2025-09-08,,Pending,59,363
2592,2025-03-27,,Pending,1882,1179
2593,2025-02-14,,Pending,2749,1179
2594,2025-04-03,,Cancelled,2396,320
2595,2025-09-01,,Cancelled,1926,246
2596,2025-04-08,,Pending,1567,1166
2597,2025-08-21,,Pending,101,1415
2598,2025-01-05,,Cancelled,1677,169
2599,2024-10-10,,Cancelled,867,457
2600,2025-04-22,,Pending,2954,256
2601,2024-11-18,,Pending,998,742
2602,2024-12-01,2024-12-10,Delivered,4,898
2603,2025-03-15,2025-03-17,Delivered,153,370
2604,2025-01-26,2025-01-29,Delivered,602,643
2605,2025-09-04,2025-09-06,Delivered,1119,78
2606,2024-10-04,2024-10-08,Delivered,722,1078
2607,2025-06-25,,Pending,2271,1128
2608,2025-08-10,,Cancelled,1810,618
2609,2025-01-28,,Pending,2805,1424
2610,2024-12-14,2024-12-20,Delivered,765,734
2611,2025-03-10,2025-03-19,Delivered,2547,384
2612,2025-07-29,2025-08-04,Delivered,25,1201
2613,2024-11-20,2024-11-22,Delivered,800,1419
2614,2024-12-14,2024-12-24,Delivered,1066,55
2615,2025-08-28,,Cancelled,663,129
2616,2025-02-01,,Cancelled,744,235
2617,2025-07-15,2025-07-23,Delivered,1144,1369
2618,2025-06-20,2025-06-26,Delivered,26,781
2619,2025-04-27,,Pending,128,102
2620,2024-10-23,,Cancelled,1860,698
2621,2025-05-02,2025-05-12,Delivered,2147,172
2622,2025-09-13,2025-09-23,Delivered,1578,359
2623,2025-05-18,2025-05-22,Delivered,1224,1494
2624,2024-12-05,2024-12-10,Delivered,983,828
2625,2024-11-19,,Cancelled,749,1251
2626,2025-01-07,,Cancelled,2721,1464
2627,2025-08-06,2025-08-13,Delivered,2436,477
2628,2025-07-06,2025-07-08,Delivered,790,1279
2629,2024-09-28,2024-10-08,Delivered,709,1436
2630,2025-03-27,,Cancelled,2312,665
2631,2025-08-26,2025-09-01,Delivered,2628,131
2632,2025-04-18,2025-04-24,Delivered,1461,1426
2633,2025-01-27,,Pending,2856,159
2634,2025-06-06,,Cancelled,835,469
2635,2025-05-02,,Cancelled,1657,76
2636,2024-10-15,,Cancelled,2982,622
2637,2025-03-11,2025-03-21,Delivered,652,646
2638,2025-06-10,2025-06-14,Delivered,2059,479
2639,2025-09-28,,Pending,1876,593
2640,2024-12-26,,Pending,867,309
2641,2025-01-28,2025-02-05,Delivered,739,1152
2642,2024-10-11,,Cancelled,2215,103
2643,2024-12-22,2024-12-26,Delivered,2470,578
2644,2025-01-05,2025-01-15,Delivered,1809,1087
2645,2025-04-25,,Cancelled,1753,1178
2646,2025-05-26,2025-06-05,Delivered,2241,688
2647,2024-12-22,2024-12-30,Delivered,862,670
2648,2025-08-27,2025-09-04,Delivered,337,828
2649,2025-03-26,2025-03-30,Delivered,1131,1162
2650,2025-08-12,,Pending,1225,58
2651,2025-03-16,,Cancelled,2914,1217
2652,2025-09-18,,Pending,760,277
2653,2024-11-28,2024-12-01,Delivered,1543,1170
2654,2025-08-05,2025-08-09,Delivered,2029,298
2655,2025-05-31,,Pending,1188,1433
2656,2025-01-10,,Pending,750,1264
2657,2024-11-06,,Pending,328,1384
2658,2025-03-08,2025-03-16,Delivered,2643,1053
2659,2024-12-22,,Cancelled,1741,1086
2660,2025-08-19,,Pending,1740,31
2661,2025-06-29,,Pending,1134,525
2662,2024-10-09,,Pending,1318,884
2663,2025-03-28,,Cancelled,2898,277
2664,2025-02-21,2025-02-25,Delivered,97,767
2665,2024-10-27,,Pending,1762,753
2666,2025-02-18,2025-02-27,Delivered,2038,745
2667,2025-05-04,2025-05-10,Delivered,1957,956
2668,2025-09-28,2025-10-06,Delivered,2066,959
2669,2024-12-16,2024-12-18,Delivered,1212,661
2670,2025-03-09,2025-03-16,Delivered,470,1460
2671,2025-07-19,,Pending,694,27
2672,2025-09-18,2025-09-27,Delivered,393,213
2673,2025-01-11,,Cancelled,2739,561
2674,2025-03-12,,Pending,2897,80
2675,2025-03-09,2025-03-19,Delivered,1523,1240
2676,2025-01-24,2025-01-27,Delivered,1756,302
2677,2025-05-23,2025-05-28,Delivered,1960,176
2678,2025-04-29,,Pending,2638,341
2679,2024-12-29,2024-12-31,Delivered,1835,1337
2680,2024-11-18,,Cancelled,2114,180
2681,2024-11-22,,Cancelled,1748,84
2682,2025-01-01,,Cancelled,2689,823
2683,2025-08-18,,Pending,2876,511
2684,2025-06-13,,Cancelled,2600,460
2685,2025-02-12,,Pending,1947,505
2686,2024-12-09,2024-12-19,Delivered,2665,444
2687,2024-10-05,2024-10-10,Delivered,2042,6
2688,2025-06-05,,Pending,667,1063
2689,2025-02-15,,Cancelled,258,866
2690,2024-12-27,2025-01-04,Delivered,160,880
2691,2025-09-22,2025-09-30,Delivered,1595,1168
2692,2024-12-02,2024-12-04,Delivered,545,689
2693,2025-05-05,2025-05-15,Delivered,2384,1223
2694,2025-03-19,2025-03-28,Delivered,337,140
2695,2024-10-02,2024-10-05,Delivered,631,325
2696,2025-03-17,,Pending,2819,557
2697,2024-10-11,2024-10-19,Delivered,1381,604
2698,2025-01-31,,Pending,552,1447
2699,2025-02-15,2025-02-21,Delivered,1349,1229
2700,2025-05-04,,Cancelled,1259,530
2701,2025-01-25,,Cancelled,913,1425
2702,2025-09-24,2025-09-28,Delivered,2684,1339
2703,2025-04-01,,Pending,1105,1024
2704,2025-09-17,2025-09-22,Delivered,2768,1128
2705,2025-09-06,2025-09-10,Delivered,1052,878
2706,2025-09-24,2025-10-04,Delivered,1343,426
2707,2025-03-17,,Pending,803,124
2708,2024-11-21,2024-11-27,Delivered,1020,85
2709,2024-11-04,,Cancelled,600,1267
2710,2024-10-19,,Pending,1905,849
2711,2025-07-15,,Cancelled,41,1334
2712,2025-06-29,2025-07-05,Delivered,1902,1080
2713,2025-01-10,,Pending,2977,215
2714,2024-12-06,,Pending,290,846
2715,2025-03-27,,Pending,121,1373
2716,2025-08-20,,Pending,743,654
2717,2025-02-04,2025-02-14,Delivered,2854,1155
2718,2024-11-18,,Cancelled,440,872
2719,2024-12-15,,Cancelled,2839,395
2720,2025-03-28,,Pending,2797,1064
2721,2024-12-27,2025-01-02,Delivered,424,471
2722,2024-11-06,,Pending,1162,694
2723,2025-02-19,,Cancelled,1620,1040
2724,2024-10-25,,Cancelled,1882,31
2725,2024-12-04,,Cancelled,25,133
2726,2025-01-03,2025-01-07,Delivered,439,474
2727,2025-06-22,,Pending,4,656
2728,2024-10-16,,Pending,816,66
2729,2025-05-16,2025-05-22,Delivered,1289,442
2730,2025-03-02,,Pending,1372,1484
2731,2025-08-15,,Cancelled,465,865
2732,2025-06-28,2025-07-08,Delivered,969,133
2733,2024-11-04,,Cancelled,598,1282
2734,2024-12-12,,Cancelled,176,1360
2735,2025-05-20,2025-05-22,Delivered,693,1165
2736,2025-06-10,2025-06-20,Delivered,2289,356
2737,2025-04-18,,Pending,1487,1215
2738,2024-10-12,2024-10-15,Delivered,501,1099
2739,2025-04-03,2025-04-11,Delivered,1985,968
2740,2025-04-08,2025-04-17,Delivered,444,105
2741,2025-01-19,,Cancelled,1077,941
2742,2025-06-29,2025-07-06,Delivered,2494,1030
2743,2025-03-03,2025-03-07,Delivered,2257,876
2744,2024-10-19,2024-10-27,Delivered,405,595
2745,2025-04-01,2025-04-09,Delivered,1971,1063
2746,2025-03-10,2025-03-17,Delivered,1939,773
2747,2025-07-26,,Pending,2291,588
2748,2025-07-18,,Pending,832,1212
2749,2025-01-29,2025-01-31,Delivered,1803,370
2750,2024-12-01,2024-12-09,Delivered,2247,32
2751,2025-01-31,,Pending,2627,1439
2752,2025-03-11,,Pending,753,320
2753,2025-05-28,2025-06-04,Delivered,1556,1474
2754,2025-01-21,2025-01-27,Delivered,743,304
2755,2024-11-14,2024-11-20,Delivered,572,1073
2756,2024-12-09,2024-12-18,Delivered,1102,642
2757,2025-03-31,,Cancelled,824,529
2758,2025-08-29,,Cancelled,2245,328
2759,2025-05-16,2025-05-21,Delivered,938,631
2760,2025-05-28,2025-06-04,Delivered,1228,378
2761,2025-06-17,2025-06-26,Delivered,1139,450
2762,2025-04-09,,Pending,298,570
2763,2024-10-10,,Pending,1423,1108
2764,2025-07-19,,Pending,2976,682
2765,2025-01-16,,Pending,2444,1267
2766,2025-05-11,,Pending,689,28
2767,2025-05-01,,Pending,2235,415
2768,2024-11-24,,Pending,2770,1263
2769,2024-11-19,2024-11-24,Delivered,844,521
2770,2025-07-10,2025-07-20,Delivered,1207,260
2771,2025-03-30,,Pending,2511,30
2772,2025-01-27,,Cancelled,1430,237
2773,2025-03-17,,Cancelled,1636,81
2774,2024-11-12,,Cancelled,1036,1199
2775,2025-01-11,2025-01-15,Delivered,2240,731
2776,2025-05-16,2025-05-22,Delivered,2694,1129
2777,2024-11-24,,Cancelled,69,971
2778,2025-07-04,,Pending,1028,196
2779,2024-11-01,,Pending,2462,1280
2780,2025-05-09,,Pending,1474,1055
2781,2025-03-28,2025-03-30,Delivered,537,928
2782,2025-07-25,2025-08-02,Delivered,1499,137
2783,2025-08-22,,Cancelled,1208,424
2784,2025-06-17,2025-06-23,Delivered,2489,716
2785,2025-07-17,2025-07-22,Delivered,2156,766
2786,2024-10-22,2024-10-25,Delivered,1421,858
2787,2025-06-16,,Cancelled,1567,990
2788,2025-03-27,2025-03-31,Delivered,1432,209
2789,2025-04-29,,Pending,2891,657
2790,2025-09-02,2025-09-06,Delivered,1884,86
2791,2025-03-14,2025-03-24,Delivered,882,74
2792,2025-02-28,2025-03-03,Delivered,408,372
2793,2024-11-27,,Pending,2711,781
2794,2025-06-30,,Cancelled,1971,123
2795,2024-11-27,,Cancelled,2043,250
2796,2025-07-19,,Cancelled,898,1152
2797,2024-11-25,,Pending,1344,1138
2798,2025-07-05,,Pending,870,1384
2799,2024-11-24,,Pending,2023,916
2800,2025-03-11,,Cancelled,2545,569
2801,2025-02-02,2025-02-07,Delivered,889,938
2802,2024-11-07,,Pending,2562,727
2803,2025-05-28,2025-06-04,Delivered,2689,1380
2804,2025-08-04,2025-08-14,Delivered,1986,145
2805,2025-03-17,,Pending,1424,625
2806,2025-09-09,2025-09-11,Delivered,2974,775
2807,2025-06-30,2025-07-05,Delivered,1366,632
2808,2025-04-10,2025-04-14,Delivered,2882,591
2809,2025-08-30,2025-09-07,Delivered,1076,1492
2810,2025-02-28,,Pending,2185,1384
2811,2025-08-26,,Pending,1531,997
2812,2024-12-07,,Pending,1401,658
2813,2024-12-27,,Pending,2712,844
2814,2024-11-13,2024-11-15,Delivered,22,446
2815,2024-09-29,,Pending,604,121
2816,2025-03-26,2025-03-31,Delivered,1876,403
2817,2025-03-07,,Cancelled,2742,610
2818,2024-10-16,,Pending,73,848
2819,2025-07-04,2025-07-09,Delivered,1033,639
2820,2024-12-30,,Pending,1450,1445
2821,2025-07-16,2025-07-19,Delivered,2317,3
2822,2025-02-22,2025-02-25,Delivered,2419,672
2823,2025-04-26,2025-05-01,Delivered,2694,1182
2824,2025-03-26,2025-03-31,Delivered,2646,509
2825,2024-09-28,2024-10-01,Delivered,301,548
2826,2025-09-04,2025-09-10,Delivered,109,1149
2827,2025-09-23,,Cancelled,1673,416
2828,2025-09-26,2025-10-01,Delivered,9,435
2829,2025-05-17,,Pending,1919,741
2830,2025-07-25,,Pending,1104,953
2831,2024-12-02,2024-12-12,Delivered,1279,1250
2832,2025-06-04,2025-06-07,Delivered,122,88
2833,2025-05-26,2025-06-03,Delivered,1850,855
2834,2025-09-15,,Cancelled,1490,1464
2835,2025-07-15,2025-07-18,Delivered,875,1489
2836,2024-11-12,2024-11-15,Delivered,1429,720
2837,2025-04-01,,Pending,1919,1051
2838,2025-03-25,,Cancelled,2564,1468
2839,2025-06-11,,Pending,2640,1302
2840,2024-10-20,2024-10-24,Delivered,1104,716
2841,2025-06-05,2025-06-10,Delivered,850,1177
2842,2025-08-22,,Cancelled,676,151
2843,2025-07-24,2025-08-03,Delivered,783,1048
2844,2025-04-30,2025-05-08,Delivered,1375,674
2845,2024-09-28,,Cancelled,9,1478
2846,2025-05-31,2025-06-02,Delivered,2681,546
2847,2024-10-28,,Pending,2018,357
2848,2024-11-15,2024-11-25,Delivered,1572,644
2849,2025-05-25,2025-06-03,Delivered,2964,575
2850,2025-08-10,2025-08-19,Delivered,2147,675
2851,2025-07-16,,Cancelled,2996,769
2852,2025-09-03,2025-09-06,Delivered,2017,781
2853,2025-02-28,,Pending,1431,217
2854,2024-09-29,,Pending,2488,676
2855,2025-09-18,2025-09-27,Delivered,41,986
2856,2025-04-23,,Pending,2459,519
2857,2025-06-30,2025-07-10,Delivered,1562,311
2858,2025-02-04,,Cancelled,729,1224
2859,2025-07-29,,Cancelled,268,1271
2860,2025-07-22,2025-07-29,Delivered,994,737
2861,2025-09-13,2025-09-16,Delivered,1204,1157
2862,2025-04-04,2025-04-08,Delivered,1558,388
2863,2025-09-11,,Cancelled,155,242
2864,2025-07-14,2025-07-19,Delivered,65,200
2865,2025-04-15,,Pending,845,1435
2866,2024-11-20,2024-11-24,Delivered,2198,572
2867,2025-03-11,,Cancelled,1496,130
2868,2025-07-22,2025-07-31,Delivered,756,198
2869,2024-11-19,,Pending,2475,259
2870,2025-05-04,2025-05-13,Delivered,687,1053
2871,2025-06-26,2025-06-28,Delivered,1118,461
2872,2025-06-17,2025-06-20,Delivered,2582,420
2873,2025-08-11,2025-08-17,Delivered,2370,1203
2874,2025-03-29,2025-04-08,Delivered,1068,894
2875,2025-06-10,2025-06-19,Delivered,1357,68
2876,2024-11-24,2024-12-01,Delivered,2096,1398
2877,2025-02-17,,Cancelled,1734,1453
2878,2025-02-14,,Pending,2238,1471
2879,2025-03-11,,Cancelled,1696,1445
2880,2024-12-24,2024-12-28,Delivered,2472,117
2881,2025-05-28,,Pending,1129,73
2882,2024-11-02,2024-11-09,Delivered,2855,788
2883,2025-05-01,2025-05-09,Delivered,2825,397
2884,2024-11-02,2024-11-07,Delivered,2662,1390
2885,2025-05-21,2025-05-29,Delivered,2200,986
2886,2025-02-12,,Cancelled,2302,1083
2887,2024-11-15,2024-11-20,Delivered,1059,623
2888,2025-04-20,2025-04-27,Delivered,2173,811
2889,2025-09-20,,Cancelled,2104,244
2890,2025-01-25,2025-01-30,Delivered,2261,40
2891,2025-06-30,2025-07-09,Delivered,1441,1406
2892,2025-08-31,,Cancelled,2448,983
2893,2025-05-23,2025-05-27,Delivered,2860,389
2894,2024-10-07,2024-10-15,Delivered,2320,156
2895,2024-12-15,2024-12-25,Delivered,457,1308
2896,2025-05-30,2025-06-08,Delivered,263,938
2897,2025-01-09,2025-01-14,Delivered,2964,1013
2898,2025-02-27,,Cancelled,1488,598
2899,2024-10-13,,Cancelled,282,892
2900,2024-10-01,,Pending,2285,926
2901,2025-04-14,,Pending,2601,1111
2902,2025-06-19,2025-06-25,Delivered,1942,887
2903,2025-07-15,,Cancelled,66,866
2904,2024-11-20,2024-11-24,Delivered,1713,1259
2905,2024-11-29,,Pending,1029,552
2906,2025-03-28,2025-04-07,Delivered,1742,266
2907,2025-05-30,,Cancelled,2989,1469
2908,2025-04-14,,Pending,185,1438
2909,2025-04-29,2025-05-03,Delivered,749,1087
2910,2024-10-05,,Pending,1258,467
2911,2025-08-20,,Pending,523,474
2912,2025-06-13,2025-06-18,Delivered,602,1348
2913,2024-11-01,2024-11-11,Delivered,2685,547
2914,2025-07-11,2025-07-15,Delivered,2537,851
2915,2025-06-26,2025-06-28,Delivered,1501,191
2916,2025-08-26,2025-09-02,Delivered,1830,1228
2917,2025-03-02,2025-03-06,Delivered,116,722
2918,2025-01-30,,Cancelled,2998,254
2919,2025-02-11,,Pending,2389,41
2920,2025-03-25,,Cancelled,372,172
2921,2025-01-16,2025-01-23,Delivered,2510,28
2922,2025-08-13,,Pending,2029,113
2923,2024-12-30,2025-01-09,Delivered,854,1064
2924,2025-04-02,,Pending,1765,506
2925,2024-11-02,,Cancelled,1574,502
2926,2025-06-03,,Pending,449,556
2927,2024-11-26,,Cancelled,2135,719
2928,2025-05-14,2025-05-19,Delivered,355,989
2929,2025-03-18,,Pending,1510,568
2930,2025-05-31,2025-06-10,Delivered,1410,744
2931,2025-04-13,,Pending,1089,848
2932,2025-07-06,,Pending,2264,210
2933,2025-09-20,,Cancelled,2566,1016
2934,2025-04-09,,Pending,2310,454
2935,2025-09-04,2025-09-06,Delivered,1604,1151
2936,2025-03-21,2025-03-30,Delivered,2073,1183
2937,2025-04-08,,Cancelled,1993,911
2938,2025-08-19,2025-08-29,Delivered,2113,1484
2939,2025-07-21,2025-07-24,Delivered,2105,1422
2940,2024-10-07,,Cancelled,1499,872
2941,2025-09-24,,Cancelled,1040,1332
2942,2025-09-26,,Cancelled,898,761
2943,2025-07-28,2025-07-30,Delivered,2425,1267
2944,2024-09-29,,Pending,839,486
2945,2025-08-08,2025-08-17,Delivered,1738,1192
2946,2025-02-10,2025-02-13,Delivered,755,513
2947,2025-09-06,,Cancelled,472,1479
2948,2024-10-22,2024-10-31,Delivered,2006,825
2949,2025-07-25,,Cancelled,2482,387
