payment_id,payment_date,amount_paid,method,status,order_id
2126,2025-04-23,4948.02,Debit Card,Pending,662
2127,2024-10-01,1192.73,PayPal,Pending,546
2128,2025-01-19,4573.13,Credit Card,Pending,200
2129,2024-10-09,2406.08,PayPal,Failed,999
2130,2024-10-20,4866.8,PayPal,Completed,2444
2131,2025-03-14,3254.17,PayPal,Pending,43
2132,2025-04-30,4282.27,Cash,Failed,1511
2133,2024-12-08,874.05,Cash,Failed,242
2134,2025-02-19,2272.26,Credit Card,Pending,161
2135,2025-05-01,3953.56,Debit Card,Failed,2245
2136,2024-10-20,895.3,Cash,Pending,2691
2137,2025-09-19,4644.64,Credit Card,Failed,1933
2138,2025-09-09,1259.22,PayPal,Failed,626
2139,2024-10-20,658.07,PayPal,Pending,1400
2140,2025-04-26,2818.24,Debit Card,Failed,1077
2141,2025-09-15,1378.52,PayPal,Failed,950
2142,2025-06-01,4395.49,Debit Card,Pending,1386
2143,2024-12-22,3307.88,PayPal,Completed,2689
2144,2025-05-24,2524.62,Cash,Pending,2571
2145,2025-09-25,4572.1,Cash,Failed,801
2146,2025-06-15,1768.88,Credit Card,Failed,1955
2147,2024-11-24,3511.7,Debit Card,Pending,973
2148,2025-03-29,1244.79,Credit Card,Pending,2186
2149,2025-01-14,4867.62,Cash,Pending,2131
2150,2025-06-02,1517.59,PayPal,Completed,1313
2151,2024-12-11,2985.41,PayPal,Completed,2806
2152,2025-07-19,4922.49,Credit Card,Pending,2044
2153,2025-01-08,366.36,Credit Card,Pending,2968
2154,2025-07-03,923.87,Cash,Failed,1264
2155,2024-10-28,4438.84,PayPal,Failed,1773
2156,2025-07-21,1837.77,PayPal,Failed,1537
2157,2025-03-07,2109.16,PayPal,Completed,958
2158,2024-11-16,3036.5,Debit Card,Completed,2081
2159,2025-09-05,2055.11,PayPal,Completed,411
2160,2024-11-01,3708.36,Debit Card,Completed,305
2161,2025-05-02,3893.77,Debit Card,Failed,2838
2162,2024-10-03,4310.2,Debit Card,Failed,1009
2163,2025-01-10,3691.52,Credit Card,Failed,1731
2164,2025-06-07,4874.22,Debit Card,Failed,2338
2165,2025-09-23,3756.4,Credit Card,Failed,976
2166,2024-10-28,3517.25,Debit Card,Pending,246
2167,2024-11-22,3918.46,PayPal,Failed,1408
2168,2025-07-23,1905.07,Cash,Completed,2647
2169,2025-08-05,3920.13,Cash,Pending,353
2170,2025-03-14,4860.38,Debit Card,Completed,2253
2171,2024-11-09,438.97,Debit Card,Failed,1242
2172,2025-06-24,1301.16,Credit Card,Pending,905
2173,2025-09-05,2696.33,PayPal,Completed,2567
2174,2025-02-11,1838.4,Debit Card,Failed,1675
2175,2025-08-20,3152.11,Debit Card,Pending,2105
2176,2025-08-25,1903.51,Cash,Pending,1547
2177,2025-04-13,1717.85,Cash,Completed,1669
2178,2024-11-15,3644.65,Credit Card,Completed,1190
2179,2025-04-18,354.87,PayPal,Completed,450
2180,2024-10-30,3054.32,Credit Card,Pending,2204
2181,2024-11-09,1839.79,Credit Card,Failed,1416
2182,2024-11-28,3404.26,PayPal,Failed,1177
2183,2025-03-19,3523.99,PayPal,Completed,119
2184,2025-07-10,4540.44,Credit Card,Failed,2129
2185,2025-06-03,3234.52,Credit Card,Completed,2465
2186,2025-01-08,4263.38,Cash,Completed,2750
2187,2025-03-19,4025.45,Cash,Completed,2681
2188,2025-04-05,3550.92,PayPal,Failed,1066
2189,2025-05-21,1850.7,Cash,Failed,621
2190,2025-01-30,157.8,PayPal,Failed,115
2191,2024-12-04,4220.95,PayPal,Completed,471
2192,2025-04-09,2432,PayPal,Pending,2909
2193,2024-10-04,1062.45,PayPal,Failed,1240
2194,2024-11-04,204.33,Cash,Failed,2563
2195,2024-10-04,4693.93,Credit Card,Completed,1940
2196,2025-05-23,2745.32,Cash,Failed,2288
2197,2024-11-25,270.78,Debit Card,Failed,2789
2198,2025-04-17,2998.06,Debit Card,Failed,1667
2199,2025-06-15,3205.2,Credit Card,Completed,2460
2200,2025-09-25,2941.09,Debit Card,Failed,2758
2201,2025-02-19,362.45,PayPal,Completed,1400
2202,2024-12-13,2561.97,Credit Card,Completed,2919
2203,2024-11-04,2891.79,Credit Card,Failed,1211
2204,2025-06-05,3532.03,Debit Card,Completed,140
2205,2025-02-18,428.48,Cash,Failed,1420
2206,2024-12-04,2742.99,Credit Card,Completed,2129
2207,2025-04-08,3969.36,PayPal,Completed,2130
2208,2025-04-23,2115.86,Credit Card,Failed,2024
2209,2024-12-06,1150.18,Credit Card,Pending,2695
2210,2025-06-16,2071.47,Credit Card,Completed,1449
2211,2025-01-23,2763.97,Debit Card,Failed,1155
2212,2025-07-23,1813.07,Cash,Failed,1737
2213,2025-07-05,3605.37,Debit Card,Completed,2982
2214,2025-01-02,850.05,Credit Card,Completed,2606
2215,2025-01-09,2963.62,PayPal,Pending,391
2216,2025-07-21,3461.46,Debit Card,Failed,2621
2217,2024-10-27,1709.49,PayPal,Failed,970
2218,2024-10-20,118.83,Cash,Failed,997
2219,2025-08-10,1442.22,Debit Card,Pending,1810
2220,2024-12-24,2186.75,Credit Card,Failed,2058
2221,2025-03-07,179.83,Cash,Completed,2731
2222,2025-05-19,1327,Credit Card,Completed,1292
2223,2025-02-01,1366.72,Cash,Completed,310
2224,2025-08-15,4860.2,PayPal,Failed,1954
2225,2024-11-01,2950.46,Cash,Pending,1948
2226,2024-11-30,2966.76,Debit Card,Completed,2345
2227,2025-06-02,3462.55,Debit Card,Pending,379
2228,2025-01-29,396.09,Debit Card,Completed,685
2229,2024-10-14,1832.56,PayPal,Completed,2271
2230,2025-01-02,2888.94,Credit Card,Completed,2
2231,2024-10-21,2631.44,Cash,Pending,971
2232,2025-05-14,2679.12,Debit Card,Pending,2190
2233,2025-05-17,1615.29,Debit Card,Pending,2561
2234,2025-02-19,3652.31,Credit Card,Failed,2038
2235,2024-09-28,2112.15,Cash,Failed,1336
2236,2025-03-24,4123.32,PayPal,Pending,2795
2237,2025-04-10,4118.45,Credit Card,Failed,905
2238,2024-12-01,3161.69,Cash,Pending,2534
2239,2025-09-28,1552.9,Debit Card,Completed,1905
2240,2025-08-27,3472.62,PayPal,Completed,9
2241,2025-04-20,1191.47,Cash,Completed,1046
2242,2025-06-30,3523.68,PayPal,Completed,417
2243,2024-10-31,4379.61,Cash,Failed,2044
2244,2025-01-01,3448.05,Cash,Failed,1173
2245,2025-05-19,4519.92,Debit Card,Completed,334
2246,2025-05-04,3580.05,Cash,Completed,1679
2247,2025-02-17,4166.96,Credit Card,Completed,1985
2248,2025-05-13,192.37,Debit Card,Failed,1136
2249,2025-09-16,4866.07,Credit Card,Failed,2365
2250,2025-08-10,2942.65,Debit Card,Pending,113
2251,2025-04-17,3747.62,PayPal,Pending,2597
2252,2025-08-15,394.84,Debit Card,Pending,1195
2253,2025-03-03,3539.08,Credit Card,Completed,1079
2254,2025-08-20,249.08,Debit Card,Pending,679
2255,2025-05-25,1984.78,Cash,Completed,2134
2256,2024-10-12,3725.94,PayPal,Completed,2412
2257,2025-05-16,4304.07,Debit Card,Pending,2066
2258,2025-03-20,1374.16,Cash,Pending,2715
2259,2025-09-10,1735.1,Cash,Pending,552
2260,2025-02-02,1514.74,Cash,Completed,2283
2261,2025-04-19,4231.71,PayPal,Completed,2368
2262,2025-01-28,4732.37,Cash,Completed,604
2263,2024-11-15,1741.83,Debit Card,Completed,2044
2264,2025-08-26,1830.57,Credit Card,Completed,835
2265,2025-01-12,132.63,Cash,Pending,750
2266,2024-11-23,4216.08,Cash,Completed,2709
2267,2025-03-19,4921.76,Cash,Pending,2823
2268,2024-10-23,4730.54,Credit Card,Failed,1343
2269,2025-03-08,4475.43,PayPal,Completed,2683
2270,2025-01-29,2800.36,PayPal,Pending,1561
2271,2025-02-15,4127.05,Cash,Completed,675
2272,2025-07-23,2659.29,Debit Card,Pending,2966
2273,2025-03-31,4142.55,Debit Card,Completed,1861
2274,2024-10-16,3123.05,Cash,Completed,314
2275,2025-06-27,1222.48,PayPal,Pending,1314
2276,2025-07-15,1626.66,Credit Card,Completed,382
2277,2025-01-30,429.11,Debit Card,Completed,2165
2278,2025-03-09,4913.56,Cash,Completed,1816
2279,2025-09-05,809.93,PayPal,Failed,2957
2280,2025-06-23,1759.91,Cash,Pending,2034
2281,2025-02-07,937.79,Cash,Pending,1483
2282,2025-08-29,707.58,PayPal,Completed,1054
2283,2025-08-17,1551.25,Credit Card,Completed,885
2284,2024-11-16,763.56,Cash,Failed,86
2285,2025-08-09,595.63,Debit Card,Failed,310
2286,2025-05-29,4574.61,Debit Card,Failed,2097
2287,2025-02-08,3912.45,Credit Card,Pending,1444
2288,2024-12-05,2136.22,Debit Card,Failed,2729
2289,2025-02-19,4260.28,Debit Card,Pending,1945
2290,2025-06-13,402.15,PayPal,Pending,765
2291,2025-09-01,310.49,Credit Card,Pending,1988
2292,2025-02-14,2177.31,Cash,Failed,1641
2293,2025-04-01,2740.36,Credit Card,Completed,2995
2294,2025-09-22,785.52,Credit Card,Completed,83
2295,2025-01-08,3951.84,Debit Card,Failed,2870
2296,2025-03-29,499.65,Cash,Pending,1831
2297,2024-10-20,2706.42,Debit Card,Failed,900
2298,2025-04-04,268.41,Credit Card,Pending,1062
2299,2025-02-01,3447.51,Cash,Completed,481
2300,2024-09-29,2381.63,PayPal,Completed,308
2301,2025-09-26,4259.36,Cash,Pending,1809
2302,2025-08-16,4751.56,Debit Card,Completed,1261
2303,2025-08-13,3910.58,Cash,Pending,1007
2304,2024-12-07,3490.89,Cash,Completed,1329
2305,2025-06-07,3744.82,Credit Card,Completed,1654
2306,2024-12-13,273.36,Debit Card,Completed,9
2307,2024-12-09,707.76,Cash,Pending,2677
2308,2024-11-06,1262.28,Credit Card,Failed,234
2309,2025-07-19,4313.88,Debit Card,Completed,2597
2310,2025-02-11,183.72,Cash,Completed,2999
2311,2025-05-20,4932.71,Debit Card,Completed,2256
2312,2024-11-23,1118.94,PayPal,Failed,1922
2313,2025-09-16,3890.84,Credit Card,Failed,1810
2314,2025-07-06,3499.82,Cash,Failed,1582
2315,2024-11-19,509.53,PayPal,Pending,510
2316,2025-09-23,4064.34,Cash,Completed,2781
2317,2024-10-05,3796.35,Debit Card,Failed,136
2318,2025-04-08,4487.32,Cash,Completed,329
2319,2025-05-20,1931.23,Debit Card,Failed,1522
2320,2024-10-20,489.11,Cash,Pending,2224
2321,2025-08-07,4831.26,Credit Card,Failed,1627
2322,2025-09-11,2039.13,Cash,Completed,303
2323,2025-04-15,1411.71,PayPal,Completed,2410
2324,2025-03-10,4263.93,Debit Card,Failed,1467
2325,2025-02-16,615.48,PayPal,Failed,466
2326,2025-01-07,1455.09,Cash,Completed,1351
2327,2025-01-11,146.39,Cash,Completed,196
2328,2024-10-21,3370.26,Credit Card,Failed,570
2329,2025-05-27,794.32,Cash,Failed,1402
2330,2025-03-16,113.78,Credit Card,Completed,2035
2331,2025-08-23,3571.56,Debit Card,Failed,2379
2332,2025-06-08,4191.82,PayPal,Completed,684
2333,2024-10-23,4031.91,PayPal,Failed,2815
2334,2024-12-02,1917.54,PayPal,Completed,263
2335,2025-06-10,4269.36,Cash,Failed,1375
2336,2025-02-14,4255.42,Debit Card,Pending,293
2337,2024-11-20,1138.12,Debit Card,Failed,1341
2338,2024-12-14,2995.3,Credit Card,Completed,148
2339,2025-05-09,4633.93,Credit Card,Pending,412
2340,2025-03-27,2904.61,Debit Card,Failed,925
2341,2025-02-13,4081.24,Debit Card,Failed,2544
2342,2025-08-28,2430.95,PayPal,Failed,328
2343,2025-05-25,4389.09,Debit Card,Failed,39
2344,2025-06-19,1980.46,PayPal,Pending,1038
2345,2025-02-01,3559.94,Credit Card,Failed,1104
2346,2025-02-22,1872.07,Cash,Failed,1810
2347,2024-10-11,4650.28,Credit Card,Failed,1961
2348,2025-09-20,437.3,Credit Card,Pending,466
2349,2025-01-08,3710.6,Debit Card,Pending,1727
2350,2025-03-29,2468.19,PayPal,Pending,2907
2351,2025-04-26,2109.16,Cash,Completed,2025
2352,2025-03-12,3408.8,Credit Card,Pending,2573
2353,2024-10-01,2809.23,Cash,Pending,423
2354,2025-07-09,4775.14,Debit Card,Failed,2773
2355,2025-04-27,4489.44,PayPal,Pending,1001
2356,2024-10-14,3094.21,Credit Card,Pending,1201
2357,2025-01-13,1459.73,Debit Card,Completed,1618
2358,2025-02-13,3352.77,PayPal,Completed,1773
2359,2025-01-09,1899.2,Debit Card,Failed,485
2360,2024-11-26,1029.96,Debit Card,Failed,789
2361,2024-12-17,3414.78,Debit Card,Failed,1550
2362,2025-08-10,3068.36,PayPal,Failed,2352
2363,2025-02-13,1543.29,Cash,Failed,685
2364,2025-05-15,1131.3,Debit Card,Completed,2225
2365,2024-12-12,139.36,Cash,Pending,125
2366,2025-03-20,548.73,Debit Card,Pending,2185
2367,2024-10-03,667.57,PayPal,Pending,2855
2368,2025-04-10,1590.22,PayPal,Completed,1009
2369,2025-08-12,2959.47,Credit Card,Completed,2142
2370,2025-02-26,2494.01,PayPal,Pending,2933
2371,2025-04-13,3414.46,PayPal,Failed,1227
2372,2025-01-14,1263.17,Credit Card,Failed,578
2373,2025-02-10,4951.41,Credit Card,Failed,2330
2374,2025-07-26,1734.88,PayPal,Pending,323
2375,2025-07-07,2866.48,PayPal,Failed,1239
2376,2025-07-11,2451.23,Credit Card,Failed,1105
2377,2025-04-16,2956.79,Cash,Failed,1339
2378,2025-01-26,557.06,Debit Card,Failed,1704
2379,2025-03-11,878.98,PayPal,Failed,2317
2380,2024-10-07,2330.91,Debit Card,Completed,400
2381,2025-07-17,890.57,Debit Card,Pending,2509
2382,2025-01-16,275.69,Debit Card,Completed,425
2383,2025-05-17,3159.77,Debit Card,Completed,1835
2384,2025-06-06,3043.05,PayPal,Completed,1338
2385,2024-12-03,4894.23,Cash,Completed,765
2386,2025-06-04,4579.82,Debit Card,Pending,514
2387,2025-01-27,1209.48,PayPal,Failed,1399
2388,2025-08-22,1752.05,Credit Card,Pending,2708
2389,2025-01-23,874.37,Credit Card,Failed,2291
2390,2025-04-21,4827.68,PayPal,Completed,2017
2391,2025-01-24,3578.65,Debit Card,Pending,2365
2392,2025-03-23,4814.34,Credit Card,Completed,2329
2393,2025-06-19,1554.11,Credit Card,Failed,2237
2394,2025-09-03,4340.02,Cash,Pending,2702
2395,2025-03-17,3408.13,Credit Card,Failed,1288
2396,2025-08-10,4553.41,PayPal,Failed,1646
2397,2025-03-14,4416.2,PayPal,Pending,1106
2398,2024-11-01,3964.42,PayPal,Pending,2749
2399,2025-01-30,2196.46,PayPal,Failed,161
2400,2025-06-28,4569.63,Cash,Completed,908
2401,2025-09-27,4607.13,Credit Card,Pending,622
2402,2025-09-10,3777.46,Credit Card,Pending,1514
2403,2025-09-15,4273.35,Cash,Failed,1816
2404,2024-10-30,1811.06,PayPal,Failed,1801
2405,2025-05-28,636.98,Credit Card,Pending,284
2406,2025-08-22,4030.28,Debit Card,Completed,2005
2407,2024-11-14,4810.2,Credit Card,Failed,1109
2408,2025-03-27,3093.7,Credit Card,Pending,922
2409,2025-07-11,3408.76,Credit Card,Pending,340
2410,2025-02-09,2848.61,Debit Card,Failed,1923
2411,2025-06-15,235.14,Debit Card,Pending,4
2412,2025-06-07,1151.27,Credit Card,Pending,2114
2413,2025-09-28,1611.86,Debit Card,Failed,2877
2414,2025-05-10,3142.32,Credit Card,Failed,2108
2415,2024-11-17,4807.85,Cash,Failed,2279
2416,2024-12-16,4150.62,Credit Card,Pending,1687
2417,2025-08-02,1504.84,PayPal,Pending,1403
2418,2025-02-02,3140.85,Debit Card,Failed,2599
2419,2024-10-14,4242.5,Debit Card,Pending,29
2420,2025-03-16,2914.63,Debit Card,Pending,948
2421,2025-03-12,4590.62,Credit Card,Completed,590
2422,2024-10-10,1593.26,Cash,Pending,1305
2423,2024-12-04,4717.46,Cash,Pending,2140
2424,2025-09-04,192.35,Debit Card,Failed,645
2425,2025-09-01,4066.62,Debit Card,Failed,2996
2426,2025-02-19,918.72,Debit Card,Completed,1592
2427,2025-08-29,1160.3,Credit Card,Pending,2892
2428,2025-01-28,1305.51,Debit Card,Pending,1827
2429,2024-10-02,3666.79,PayPal,Pending,1390
2430,2025-08-27,356,PayPal,Completed,198
2431,2025-05-31,2503.21,Credit Card,Completed,2146
2432,2025-09-25,2198.2,Debit Card,Completed,319
2433,2025-06-03,4033.99,Credit Card,Pending,31
2434,2024-10-03,1374.64,PayPal,Failed,544
2435,2024-10-21,1534.8,Debit Card,Pending,1310
2436,2024-12-23,2197.31,Credit Card,Completed,2580
2437,2025-04-14,1679.6,Debit Card,Failed,1509
2438,2025-04-01,2309.68,Debit Card,Pending,2493
2439,2025-09-01,1763.54,Cash,Failed,2023
2440,2024-11-16,4544.78,Cash,Completed,823
2441,2025-03-04,4783,Cash,Failed,1015
2442,2025-03-11,4808.59,Credit Card,Pending,24
2443,2025-07-29,2586.21,PayPal,Pending,873
2444,2025-07-25,720.35,PayPal,Failed,2211
2445,2025-05-20,1433.74,PayPal,Completed,1056
2446,2024-10-21,1599.61,Debit Card,Pending,236
2447,2025-09-09,4246.92,Debit Card,Pending,296
2448,2025-01-20,1603.49,Cash,Completed,2475
2449,2025-03-07,2600.9,PayPal,Completed,541
2450,2024-10-12,241.96,Credit Card,Failed,347
2451,2025-05-30,2660.17,Debit Card,Failed,571
2452,2025-01-04,665.85,Debit Card,Completed,2250
2453,2025-07-20,4908.85,Debit Card,Completed,2802
2454,2025-03-04,4370.73,Cash,Pending,2584
2455,2025-08-31,2097.91,Credit Card,Pending,1151
2456,2025-03-31,1904.18,Cash,Completed,337
2457,2025-04-16,2654.02,Debit Card,Completed,354
2458,2025-04-26,1617.79,PayPal,Failed,2938
2459,2024-11-06,915.58,Cash,Pending,954
2460,2024-12-11,1114.93,Cash,Failed,366
2461,2025-01-14,4066.43,Debit Card,Failed,893
2462,2025-05-07,467.51,Debit Card,Completed,1326
2463,2024-10-08,3588.96,Credit Card,Pending,185
2464,2025-07-05,430.23,Debit Card,Pending,584
2465,2025-09-27,1366.22,Cash,Pending,2414
2466,2025-07-19,967.26,Credit Card,Pending,1415
2467,2024-12-30,558.19,Cash,Failed,2170
2468,2024-12-14,451.48,Cash,Failed,1453
2469,2025-08-18,3576.93,Cash,Completed,1157
2470,2025-08-11,834.65,Credit Card,Failed,2581
2471,2024-12-25,278.54,PayPal,Failed,2908
2472,2025-08-03,498.56,Credit Card,Pending,655
2473,2025-02-23,1703.48,Credit Card,Failed,1994
2474,2025-08-08,822.68,Debit Card,Failed,85
2475,2024-11-27,3309.18,Credit Card,Failed,1396
2476,2024-11-12,2686.33,Cash,Completed,1320
2477,2025-01-13,1443.76,PayPal,Completed,1623
2478,2024-12-07,2650.49,Debit Card,Pending,1350
2479,2025-02-20,3266.11,Debit Card,Completed,258
2480,2025-03-06,3691.92,PayPal,Completed,561
2481,2025-08-22,3742.09,Cash,Pending,1729
2482,2025-05-07,922.09,Debit Card,Failed,1124
2483,2024-11-26,1713.5,PayPal,Completed,2191
2484,2024-12-07,4585.86,Debit Card,Completed,1965
2485,2025-08-20,2777.63,Credit Card,Pending,613
2486,2024-12-14,2642.86,PayPal,Completed,1633
2487,2025-01-14,4451.83,Debit Card,Pending,2312
2488,2025-09-11,1403.49,Credit Card,Failed,2124
2489,2025-08-03,1826.19,Debit Card,Pending,1590
2490,2024-12-07,1355.87,Cash,Completed,2030
2491,2025-01-11,143.39,PayPal,Pending,421
2492,2025-04-30,1863.48,Credit Card,Pending,1893
2493,2024-12-12,1555.09,PayPal,Pending,90
2494,2025-04-04,877.87,Debit Card,Completed,492
2495,2025-07-15,3762.16,PayPal,Completed,2894
2496,2025-04-27,3952.58,Debit Card,Failed,2545
2497,2025-01-21,4713.97,PayPal,Completed,521
2498,2025-07-03,992.99,Debit Card,Failed,1745
2499,2025-06-11,3933.18,Debit Card,Completed,399
2500,2024-11-29,2356.43,Cash,Failed,200
2501,2025-01-19,4285.12,Debit Card,Pending,1664
2502,2024-12-13,4785.45,Credit Card,Pending,2131
2503,2025-05-15,3390.25,PayPal,Pending,2121
2504,2025-06-14,2783.91,PayPal,Failed,1673
2505,2025-01-17,702.24,Credit Card,Completed,1370
2506,2025-09-23,901.85,Credit Card,Failed,1449
2507,2024-10-05,261.81,PayPal,Pending,833
2508,2024-11-22,3195.97,PayPal,Failed,73
2509,2025-01-23,3174.63,Debit Card,Completed,1762
2510,2025-06-23,2576.23,Credit Card,Failed,2936
2511,2025-05-26,2070.62,Debit Card,Pending,1167
2512,2025-01-11,4611.7,PayPal,Failed,1332
2513,2024-11-16,1883.97,PayPal,Failed,439
2514,2025-02-05,2339.17,Debit Card,Pending,1818
2515,2025-08-18,4512.1,Credit Card,Completed,2007
2516,2025-07-15,1024.17,Credit Card,Failed,2508
2517,2025-01-03,3108.21,Credit Card,Pending,2818
2518,2025-06-11,1863.75,Cash,Pending,986
2519,2025-07-27,2643.68,Credit Card,Completed,1359
2520,2024-12-15,4990.36,Cash,Failed,2317
2521,2025-06-30,4460.02,Cash,Pending,757
2522,2025-08-29,2510.26,PayPal,Completed,2110
2523,2024-12-01,1144.15,PayPal,Failed,111
2524,2024-11-08,285.65,PayPal,Pending,447
2525,2025-07-23,1288.5,Cash,Pending,1300
2526,2024-12-19,232.06,PayPal,Failed,1071
2527,2024-12-27,1516.96,Debit Card,Completed,468
2528,2025-09-09,2576.69,PayPal,Pending,2272
2529,2025-01-25,3648.35,Cash,Failed,2345
2530,2025-05-23,4857.38,Credit Card,Failed,846
2531,2024-11-06,4523.87,PayPal,Completed,660
2532,2024-11-09,4576.27,Credit Card,Failed,2236
2533,2025-06-06,562.33,Credit Card,Failed,643
2534,2024-12-18,4414.23,Cash,Pending,2097
2535,2025-08-08,4659.22,Credit Card,Failed,1264
2536,2025-03-24,3128.74,PayPal,Completed,1954
2537,2025-03-25,1050.69,Debit Card,Failed,452
2538,2025-09-25,3552.02,PayPal,Pending,2656
2539,2025-05-02,694.45,Debit Card,Completed,1297
2540,2025-07-06,2161.54,PayPal,Failed,2041
2541,2025-07-05,984.35,Credit Card,Failed,1704
2542,2025-04-13,2965.38,Credit Card,Pending,1478
2543,2025-08-25,1356.07,Cash,Pending,149
2544,2025-06-18,1798.39,Credit Card,Pending,1532
2545,2024-12-06,3378.07,Debit Card,Completed,2317
2546,2024-12-09,2523.97,Debit Card,Pending,1857
2547,2024-11-13,1034.02,Debit Card,Completed,2394
2548,2025-08-29,2286.35,Cash,Failed,690
2549,2024-12-21,3153.5,Cash,Pending,2553
2550,2024-10-01,2651.33,Credit Card,Completed,2664
2551,2024-10-11,3964.67,PayPal,Pending,30
2552,2025-07-30,4420.65,PayPal,Completed,1459
2553,2025-07-17,2673.98,Cash,Failed,1117
2554,2025-03-15,466.09,PayPal,Failed,1723
2555,2025-08-07,3965.65,Cash,Pending,2609
2556,2025-03-31,4602.53,Credit Card,Failed,115
2557,2025-04-28,4856.82,Cash,Failed,1477
2558,2024-11-11,918.03,Cash,Pending,2170
2559,2025-03-13,4776.81,Credit Card,Pending,2753
2560,2025-05-16,3481.04,PayPal,Completed,547
2561,2025-06-15,4050.56,PayPal,Failed,1916
2562,2025-09-26,777.45,Credit Card,Completed,1388
2563,2025-03-08,1611.68,Credit Card,Failed,2416
2564,2024-12-08,4768.66,Credit Card,Pending,2985
2565,2025-08-13,1997.39,Credit Card,Pending,2019
2566,2025-09-06,673.34,Debit Card,Failed,1045
2567,2025-03-06,2769.58,Cash,Failed,1897
2568,2025-02-05,1478.01,Debit Card,Pending,1659
2569,2025-01-12,3825.4,PayPal,Failed,1901
2570,2025-06-24,3818.13,Cash,Completed,751
2571,2025-09-27,4141.06,Credit Card,Failed,2564
2572,2025-06-01,1366.27,Credit Card,Completed,303
2573,2025-05-20,443.33,Credit Card,Failed,2972
2574,2025-02-24,4267.58,Debit Card,Failed,610
2575,2024-11-29,282.03,Credit Card,Failed,1606
2576,2025-05-06,2528.03,Credit Card,Failed,2606
2577,2025-03-07,792.25,Credit Card,Completed,2586
2578,2025-03-17,3935.84,PayPal,Completed,2201
2579,2025-02-04,1602.45,Cash,Completed,1785
2580,2024-11-16,2853.04,Credit Card,Pending,532
2581,2025-01-20,1714.74,Cash,Pending,2091
2582,2025-07-19,1249.78,PayPal,Completed,410
2583,2025-08-17,3354.56,Cash,Pending,2978
2584,2025-08-05,1347.84,Credit Card,Failed,2106
2585,2024-12-29,702.07,Cash,Pending,2435
2586,2025-06-04,2605.56,PayPal,Pending,1905
2587,2025-08-28,869.09,Cash,Pending,1849
2588,2025-06-04,1616.68,Cash,Pending,2605
2589,2024-11-27,1682.25,PayPal,Pending,2684
2590,2024-12-29,4223.7,Credit Card,Completed,2906
2591,2024-12-26,672.54,Cash,Failed,317
2592,2025-03-13,4051.31,Cash,Completed,2813
2593,2024-11-27,4739.44,Debit Card,Pending,511
2594,2025-05-12,1611.31,Credit Card,Failed,1112
2595,2024-12-21,2257.99,PayPal,Completed,1370
2596,2025-01-10,2898.52,PayPal,Pending,1361
2597,2025-05-21,2277.32,PayPal,Completed,2024
2598,2024-10-17,222.38,Cash,Failed,201
2599,2024-11-28,2322.87,PayPal,Failed,802
2600,2025-07-25,3764.01,PayPal,Completed,19
2601,2025-03-25,623.12,Cash,Pending,301
2602,2025-01-22,2173.11,Cash,Completed,2281
2603,2024-12-10,3484.99,PayPal,Pending,820
2604,2025-08-22,426.56,PayPal,Completed,2762
2605,2025-05-23,3523.02,PayPal,Pending,2907
2606,2025-03-22,2449.44,Credit Card,Completed,2480
2607,2024-12-15,3854.46,Credit Card,Pending,2541
2608,2024-11-10,3959.8,Credit Card,Completed,735
2609,2024-11-13,4985.97,Credit Card,Pending,1102
2610,2025-09-21,245.85,Cash,Failed,468
2611,2025-01-02,2441.46,Cash,Pending,30
2612,2025-05-30,2323.3,Debit Card,Pending,650
2613,2025-06-03,3003.18,Debit Card,Failed,1889
2614,2025-09-01,4024.33,Cash,Failed,93
2615,2025-09-22,3790.79,PayPal,Completed,1223
2616,2025-05-12,1426.62,Credit Card,Failed,2650
2617,2025-06-07,2719.35,Cash,Completed,2610
2618,2025-07-28,1642.46,Cash,Pending,1289
2619,2025-05-03,825.99,PayPal,Pending,1678
2620,2025-02-22,2719.64,Cash,Completed,1658
2621,2025-09-25,2857.91,PayPal,Pending,2178
2622,2025-05-06,4496.13,Cash,Failed,621
2623,2024-11-13,4795.75,PayPal,Completed,826
2624,2025-01-03,575.83,Credit Card,Failed,2015
2625,2025-01-20,715.1,Debit Card,Pending,873
2626,2025-04-30,697.3,Cash,Pending,2949
2627,2025-01-28,4257.79,Debit Card,Failed,1964
2628,2025-03-29,1014.95,PayPal,Failed,2121
2629,2025-01-26,3407.19,Cash,Failed,2878
2630,2025-09-27,4841.35,PayPal,Pending,1141
2631,2024-11-28,4512.34,Credit Card,Completed,1210
2632,2025-06-24,273.96,Credit Card,Failed,1911
2633,2024-11-15,3146.56,Cash,Pending,284
2634,2025-09-23,4018.82,Cash,Completed,316
2635,2025-07-01,1704.82,Cash,Completed,675
2636,2024-12-24,2142.82,PayPal,Completed,1019
2637,2025-03-02,540.89,Debit Card,Completed,663
2638,2025-03-26,3258.89,Debit Card,Failed,126
2639,2025-07-13,4073.97,Credit Card,Failed,2024
2640,2025-09-26,1178.2,PayPal,Failed,651
2641,2025-08-07,2721.96,Debit Card,Completed,2070
2642,2025-08-24,4138.06,Cash,Pending,885
2643,2025-04-28,4460.07,Cash,Failed,678
2644,2025-04-09,1809.38,Debit Card,Pending,2871
2645,2025-08-20,3287.96,PayPal,Completed,365
2646,2025-08-13,2103.76,Credit Card,Pending,1162
2647,2025-06-30,4108.15,Debit Card,Pending,529
